id_venda,data_venda,tipo_vinho,produto,safra,preco_unitario,quantidade,desconto_aplicado,canal,regiao_cliente,tipo_cliente,forma_pagamento,valor_total,sucesso_venda
898,2024-11-28,Rose,Rose Brasileiro,2000,189.45,1,0.1,Distribuidor,Sudeste,PF,Credito,170.5,0
899,2025-04-29,Tinto,Tannat Especial,2006,343.73,6,0.0,E-commerce,Nordeste,PF,Pix,2062.38,1
900,2024-06-02,Rose,Rose Brasileiro,2020,130.33,2,0.25,Loja Fisica,Sudeste,PF,Boleto,195.5,0
901,2024-07-28,Rose,Rose Provence,2002,141.22,9,0.1,E-commerce,Sudeste,PF,Pix,1143.88,1
902,2025-08-05,Tinto,Tannat Especial,2015,185.82,11,0.1,Distribuidor,Sudeste,PJ,Pix,1839.62,1
903,2026-04-24,Tinto,Malbec Premium,2018,303.29,3,0.0,Eventos,Sudeste,PF,Debito,909.87,1
904,2026-02-19,Tinto,Merlot Classico,2021,231.38,7,0.0,Loja Fisica,Centro-Oeste,PF,Credito,1619.66,1
905,2024-04-28,Tinto,Cabernet Reserva,2006,190.34,6,0.25,Loja Fisica,Sul,PF,Credito,856.53,1
906,2025-05-09,Tinto,Malbec Premium,2015,348.63,22,0.0,Eventos,Nordeste,PJ,Boleto,7669.86,0
907,2026-02-19,Rose,Rose Brasileiro,2008,147.5,3,0.1,E-commerce,Nordeste,PF,Debito,398.25,1
908,2024-09-30,Tinto,Cabernet Reserva,2019,265.8,4,0.0,E-commerce,Sul,PF,Credito,1063.2,1
909,2024-11-02,Tinto,Merlot Classico,2006,301.39,7,0.05,Loja Fisica,Sudeste,PF,Credito,2004.24,1
910,2025-04-05,Branco,Chardonnay Safra,2011,133.64,10,0.05,Loja Fisica,Sudeste,PF,Debito,1269.58,0
911,2025-03-18,Tinto,Tannat Especial,2004,201.26,4,0.15,E-commerce,Sul,PF,Pix,684.28,1
912,2024-11-06,Espumante,Brut Tradicional,2003,265.98,2,0.1,E-commerce,Sudeste,PF,Pix,478.76,0
913,2026-03-27,Branco,Chardonnay Safra,2006,175.94,28,0.0,Distribuidor,Sudeste,PJ,Boleto,4926.32,1
914,2025-09-16,Tinto,Cabernet Reserva,2011,248.82,2,0.0,E-commerce,Sul,PF,Pix,497.64,1
915,2026-03-14,Tinto,Cabernet Reserva,2005,201.91,6,0.0,Loja Fisica,Sul,PF,Pix,1211.46,1
916,2024-10-24,Tinto,Malbec Premium,2011,109.04,9,0.0,E-commerce,Norte,PF,Boleto,981.36,1
917,2026-01-06,Tinto,Tannat Especial,2014,113.64,11,0.0,E-commerce,Sul,PF,Credito,1250.04,1
918,2025-07-30,Tinto,Malbec Premium,2011,213.75,7,0.15,Loja Fisica,Sudeste,PJ,Boleto,1271.81,1
919,2024-03-25,Tinto,Merlot Classico,2017,244.19,6,0.15,E-commerce,Norte,PF,Boleto,1245.37,1
920,2024-09-05,Tinto,Cabernet Reserva,2013,146.23,5,0.0,E-commerce,Sudeste,PF,Credito,731.15,1
921,2026-03-29,Tinto,Merlot Classico,2015,192.43,11,0.0,E-commerce,Sudeste,PF,Pix,2116.73,1
922,2024-11-20,Espumante,Moscatel Doce,2023,397.77,10,0.15,Loja Fisica,Sudeste,PF,Pix,3381.04,1
923,2024-10-05,Espumante,Moscatel Doce,2023,330.27,10,0.15,Loja Fisica,Sul,PF,Pix,2807.29,1
924,2025-11-05,Tinto,Merlot Classico,2008,264.49,4,0.15,E-commerce,Centro-Oeste,PF,Credito,899.27,0
925,2025-02-24,Tinto,Tannat Especial,2011,178.41,6,0.1,Loja Fisica,Sudeste,PF,Debito,963.41,0
926,2024-10-18,Tinto,Cabernet Reserva,2012,323.0,16,0.0,E-commerce,Nordeste,PJ,Credito,5168.0,1
927,2024-04-06,Espumante,Brut Tradicional,2011,354.4,3,0.2,E-commerce,Nordeste,PF,Pix,850.56,0
928,2025-10-06,Tinto,Merlot Classico,2020,92.53,8,0.0,Eventos,Sul,PF,Credito,740.24,0
929,2026-04-24,Espumante,Brut Tradicional,2020,263.77,7,0.05,E-commerce,Sudeste,PF,Credito,1754.07,1
930,2026-01-07,Tinto,Cabernet Reserva,2002,332.19,9,0.1,E-commerce,Sudeste,PF,Credito,2690.74,1
931,2024-11-09,Branco,Riesling Doce,2020,236.33,6,0.0,Loja Fisica,Sul,PF,Debito,1417.98,1
932,2025-04-21,Tinto,Merlot Classico,2021,170.97,5,0.15,Loja Fisica,Sul,PF,Boleto,726.62,1
933,2024-08-28,Branco,Chardonnay Safra,2012,71.3,6,0.0,Loja Fisica,Sul,PF,Debito,427.8,1
934,2024-02-10,Branco,Sauvignon Blanc,2010,164.17,5,0.05,Loja Fisica,Sul,PF,Pix,779.81,1
935,2024-01-04,Tinto,Tannat Especial,2009,305.04,1,0.1,Distribuidor,Sudeste,PF,Debito,274.54,1
936,2025-03-07,Branco,Sauvignon Blanc,2023,183.25,9,0.1,Loja Fisica,Sul,PF,Credito,1484.33,1
937,2025-01-15,Tinto,Cabernet Reserva,2016,300.48,5,0.15,E-commerce,Sul,PF,Credito,1277.04,0
938,2024-03-12,Rose,Rose Brasileiro,2023,92.71,7,0.0,E-commerce,Norte,PF,Credito,648.97,1
939,2024-12-22,Tinto,Malbec Premium,2021,300.79,10,0.0,E-commerce,Centro-Oeste,PF,Debito,3007.9,1
940,2025-12-19,Branco,Sauvignon Blanc,2013,224.03,4,0.15,E-commerce,Sudeste,PF,Pix,761.7,1
941,2025-07-17,Branco,Sauvignon Blanc,2011,84.07,9,0.1,E-commerce,Sudeste,PF,Debito,680.97,1
942,2024-10-30,Tinto,Merlot Classico,2009,278.94,32,0.05,Loja Fisica,Norte,PJ,Debito,8479.78,0
943,2024-01-30,Tinto,Malbec Premium,2003,198.96,7,0.1,E-commerce,Sudeste,PF,Pix,1253.45,0
944,2024-06-24,Tinto,Merlot Classico,2006,283.69,10,0.05,E-commerce,Sudeste,PF,Debito,2695.05,1
945,2026-03-18,Branco,Chardonnay Safra,2013,160.05,2,0.0,E-commerce,Sudeste,PF,Credito,320.1,1
946,2024-08-01,Espumante,Brut Tradicional,2004,145.48,7,0.05,Distribuidor,Sul,PF,Credito,967.44,0
947,2024-01-22,Rose,Rose Provence,2004,150.71,39,0.05,Loja Fisica,Sudeste,PJ,Credito,5583.81,1
948,2024-03-23,Branco,Riesling Doce,2013,203.4,8,0.0,Loja Fisica,Sudeste,PF,Boleto,1627.2,0
949,2024-10-31,Espumante,Moscatel Doce,2015,248.41,11,0.25,Eventos,Sul,PF,Credito,2049.38,0
950,2026-03-16,Tinto,Malbec Premium,2001,109.16,9,0.25,Distribuidor,Sul,PF,Credito,736.83,1
951,2025-06-25,Branco,Riesling Doce,2013,95.37,6,0.1,E-commerce,Sudeste,PF,Debito,515.0,1
952,2025-01-06,Branco,Chardonnay Safra,2021,128.51,10,0.0,Loja Fisica,Nordeste,PF,Boleto,1285.1,1
953,2025-06-18,Espumante,Moscatel Doce,2012,115.68,2,0.15,Loja Fisica,Sul,PF,Debito,196.66,1
954,2025-06-27,Tinto,Cabernet Reserva,2020,143.67,20,0.1,Eventos,Sudeste,PJ,Credito,2586.06,1
955,2026-03-22,Espumante,Moscatel Doce,2016,306.55,4,0.05,E-commerce,Sul,PF,Credito,1164.89,1
956,2024-04-07,Espumante,Brut Tradicional,2008,288.27,8,0.05,E-commerce,Sudeste,PF,Credito,2190.85,1
957,2024-04-29,Branco,Chardonnay Safra,2005,214.05,5,0.0,Loja Fisica,Sul,PF,Debito,1070.25,0
958,2025-07-10,Tinto,Cabernet Reserva,2003,264.24,7,0.0,E-commerce,Sul,PF,Debito,1849.68,1
959,2024-02-24,Branco,Chardonnay Safra,2007,160.33,3,0.15,Loja Fisica,Nordeste,PJ,Pix,408.84,1
960,2024-03-23,Branco,Sauvignon Blanc,2004,125.72,3,0.1,Eventos,Sul,PF,Debito,339.44,0
961,2024-06-15,Tinto,Tannat Especial,2012,222.57,5,0.25,E-commerce,Sudeste,PF,Boleto,834.64,1
962,2025-08-14,Espumante,Brut Tradicional,2000,112.01,2,0.05,E-commerce,Sudeste,PF,Credito,212.82,0
963,2025-09-15,Tinto,Merlot Classico,2005,177.44,37,0.2,Eventos,Sul,PJ,Pix,5252.22,1
964,2026-04-04,Branco,Riesling Doce,2013,213.65,11,0.1,Loja Fisica,Sudeste,PF,Credito,2115.14,1
965,2024-05-04,Branco,Chardonnay Safra,2010,155.13,21,0.0,Distribuidor,Sudeste,PJ,Debito,3257.73,1
966,2025-11-12,Rose,Rose Brasileiro,2010,76.25,5,0.2,Loja Fisica,Sul,PJ,Pix,305.0,1
967,2025-10-08,Tinto,Malbec Premium,2023,348.86,3,0.2,Loja Fisica,Nordeste,PF,Pix,837.26,0
968,2026-04-02,Tinto,Cabernet Reserva,2014,269.15,2,0.05,Eventos,Sul,PF,Credito,511.38,1
969,2024-01-24,Branco,Chardonnay Safra,2020,224.01,6,0.0,Eventos,Sudeste,PF,Credito,1344.06,1
970,2024-06-07,Tinto,Cabernet Reserva,2011,194.68,10,0.0,E-commerce,Sudeste,PF,Credito,1946.8,1
971,2024-04-08,Tinto,Merlot Classico,2018,329.52,5,0.15,Eventos,Sudeste,PF,Credito,1400.46,0
972,2024-12-09,Rose,Rose Brasileiro,2006,81.21,3,0.15,Distribuidor,Nordeste,PF,Debito,207.09,1
973,2026-04-20,Branco,Riesling Doce,2005,107.63,1,0.1,E-commerce,Sudeste,PF,Pix,96.87,0
974,2024-11-16,Tinto,Cabernet Reserva,2000,128.72,8,0.1,Eventos,Sudeste,PF,Debito,926.78,0
975,2024-11-22,Tinto,Malbec Premium,2015,321.44,11,0.15,E-commerce,Sul,PJ,Pix,3005.46,1
976,2026-01-28,Espumante,Moscatel Doce,2017,252.63,11,0.0,Loja Fisica,Sudeste,PF,Credito,2778.93,1
977,2024-02-02,Rose,Rose Provence,2006,154.75,11,0.1,E-commerce,Sudeste,PF,Debito,1532.03,1
978,2025-09-25,Tinto,Merlot Classico,2002,257.52,5,0.1,E-commerce,Sul,PF,Credito,1158.84,0
979,2025-03-15,Tinto,Tannat Especial,2005,181.4,5,0.0,E-commerce,Sudeste,PF,Debito,907.0,0
980,2024-04-12,Tinto,Tannat Especial,2000,157.42,9,0.0,Loja Fisica,Sudeste,PF,Debito,1416.78,1
981,2025-06-01,Tinto,Merlot Classico,2016,95.3,6,0.05,E-commerce,Sul,PF,Pix,543.21,1
982,2024-11-20,Tinto,Malbec Premium,2000,81.44,10,0.0,E-commerce,Sudeste,PJ,Credito,814.4,0
983,2026-02-15,Rose,Rose Brasileiro,2021,134.5,10,0.05,E-commerce,Sudeste,PF,Credito,1277.75,1
984,2024-07-10,Branco,Chardonnay Safra,2004,149.5,24,0.2,E-commerce,Sul,PJ,Credito,2870.4,0
985,2024-06-29,Branco,Riesling Doce,2020,134.07,11,0.0,Loja Fisica,Sul,PF,Debito,1474.77,1
986,2025-08-17,Tinto,Malbec Premium,2015,245.41,11,0.05,Loja Fisica,Sudeste,PF,Credito,2564.53,1
987,2025-03-02,Tinto,Merlot Classico,2000,292.26,7,0.0,Loja Fisica,Centro-Oeste,PF,Credito,2045.82,0
988,2025-11-29,Tinto,Tannat Especial,2019,312.73,2,0.0,E-commerce,Sudeste,PF,Credito,625.46,1
989,2024-04-14,Tinto,Merlot Classico,2017,288.92,3,0.0,E-commerce,Sudeste,PF,Pix,866.76,0
990,2025-03-04,Branco,Riesling Doce,2015,211.37,6,0.1,Loja Fisica,Centro-Oeste,PF,Pix,1141.4,0
991,2024-06-20,Tinto,Malbec Premium,2013,292.68,1,0.0,E-commerce,Sul,PF,Pix,292.68,0
992,2025-06-23,Tinto,Merlot Classico,2013,191.48,5,0.0,Distribuidor,Sudeste,PF,Credito,957.4,0
993,2025-03-30,Tinto,Merlot Classico,2015,89.06,9,0.15,E-commerce,Sudeste,PF,Boleto,681.31,1
994,2025-08-02,Tinto,Tannat Especial,2006,153.65,7,0.15,E-commerce,Sudeste,PJ,Credito,914.22,1
995,2024-07-14,Espumante,Moscatel Doce,2019,164.73,9,0.1,Distribuidor,Sul,PF,Credito,1334.31,1
996,2026-04-26,Tinto,Merlot Classico,2017,116.27,3,0.05,Distribuidor,Sudeste,PF,Debito,331.37,1
997,2025-01-18,Tinto,Tannat Especial,2008,247.5,1,0.0,Loja Fisica,Norte,PF,Credito,247.5,1
998,2024-03-21,Branco,Riesling Doce,2017,219.69,6,0.0,Eventos,Sudeste,PF,Credito,1318.14,1
999,2024-01-11,Tinto,Merlot Classico,2019,299.85,7,0.0,Eventos,Sul,PF,Boleto,2098.95,1
1000,2024-10-22,Tinto,Malbec Premium,2007,124.64,1,0.0,Loja Fisica,Sudeste,PF,Credito,124.64,1
